First_pokemon,First name,Second_pokemon,Second name,Winner,Loser,First power,Second power,Power diff,Winner type1,Loser type1
210,Wooper,799,Hoopa Unbound,799,210,210,680,470,Psychic,Water
138,Mega Pinsir,539,Mesprit,138,539,600,580,20,Bug,Psychic
477,Mega Lopunny,117,Lickitung,477,117,580,385,195,Normal,Normal
309,Masquerain,497,Riolu,497,309,414,285,-129,Fighting,Bug
137,Pinsir,223,Gligar,223,137,500,430,-70,Ground,Bug
34,Sandslash,526,Porygon-Z,526,34,450,535,85,Normal,Ground
243,Octillery,728,Bunnelby,728,243,480,237,-243,Normal,Water
466,Buizel,375,Crawdaunt,466,375,330,468,-138,Water,Water
777,Goodra,216,Misdreavus,216,777,600,435,-165,Ghost,Dragon
723,Braixen,726,Frogadier,726,723,409,405,-4,Water,Fire
1,Bulbasaur,766,Heliolisk,766,1,318,481,163,Electric,Grass
668,Beheeyem,560,Emboar,560,668,485,528,43,Fire,Psychic
361,Vibrava,478,Mismagius,478,361,340,495,155,Ghost,Ground
607,Cottonee,343,Volbeat,343,607,280,400,120,Bug,Grass
600,Sawk,676,Beartic,600,676,465,485,-20,Fighting,Ice
424,Groudon,736,Litleo,424,736,670,369,301,Ground,Fire
462,Mothim,169,Meganium,169,462,424,525,101,Grass,Bug
447,Kricketot,374,Corphish,374,447,194,308,114,Water,Bug
403,Huntail,249,Mega Houndoom,249,403,485,600,115,Dark,Water
449,Shinx,517,Tangrowth,517,449,263,535,272,Grass,Electric
645,Vanillish,461,Wormadam Trash Cloak,645,461,395,424,-29,Ice,Bug
615,Darumaka,590,Excadrill,590,615,315,508,193,Ground,Fire
251,Phanpy,539,Mesprit,539,251,330,580,250,Psychic,Ground
56,Diglett,138,Mega Pinsir,138,56,265,600,335,Bug,Ground
423,Primal Kyogre,383,Milotic,423,383,770,540,230,Water,Water
467,Floatzel,506,Carnivine,467,506,495,454,41,Water,Grass
583,Zebstrika,100,Gastly,583,100,497,310,187,Electric,Ghost
263,Raikou,330,Mega Mawile,263,330,580,480,100,Electric,Steel
400,Sealeo,214,Murkrow,214,400,410,405,-5,Dark,Ice
662,Klang,115,Hitmonlee,115,662,440,455,15,Fighting,Steel
56,Diglett,656,Alomomola,656,56,265,470,205,Water,Ground
559,Pignite,342,Minun,559,342,418,405,13,Fire,Electric
552,Shaymin Sky Forme,382,Feebas,552,382,600,200,400,Grass,Water
799,Hoopa Unbound,701,Terrakion,701,799,680,580,-100,Rock,Psychic
774,Carbink,694,Durant,694,774,500,484,-16,Bug,Rock
649,Emolga,17,Weedle,649,17,428,195,233,Electric,Bug
330,Mega Mawile,486,Bronzong,330,486,480,500,-20,Steel,Steel
216,Misdreavus,584,Roggenrola,216,584,435,280,155,Ghost,Rock
746,Espurr,265,Suicune,265,746,355,580,225,Water,Psychic
779,Phantump,467,Floatzel,467,779,309,495,186,Water,Ghost
59,Persian,797,Mega Diancie,59,797,440,700,-260,Normal,Rock
298,Nuzleaf,324,Nosepass,298,324,340,375,-35,Grass,Rock
720,Quilladin,669,Litwick,720,669,405,275,130,Grass,Ghost
718,Genesect,675,Cubchoo,718,675,600,305,295,Bug,Ice
542,Palkia,172,Typhlosion,172,542,680,534,-146,Fire,Water
338,Electrike,492,Gible,338,492,295,300,-5,Electric,Dragon
125,Mega Kangaskhan,186,Lanturn,125,186,590,460,130,Normal,Water
557,Serperior,795,Zygarde Half Forme,557,795,528,600,-72,Grass,Dragon
281,Mudkip,790,Avalugg,281,790,310,514,-204,Water,Ice
518,Electivire,776,Sliggoo,518,776,540,452,88,Electric,Dragon
428,Jirachi,393,Absol,428,393,600,465,135,Steel,Dark
734,Spewpa,26,Raticate,26,734,213,413,200,Normal,Bug
114,Marowak,228,Qwilfish,228,114,425,430,5,Water,Ground
306,Gardevoir,477,Mega Lopunny,477,306,518,580,62,Normal,Psychic
770,Aurorus,554,Victini,554,770,521,600,79,Psychic,Rock
520,Togekiss,371,Solrock,520,371,545,440,105,Fairy,Rock
579,Pidove,679,Accelgor,679,579,264,495,231,Bug,Normal
726,Frogadier,48,Golbat,726,48,405,455,-50,Water,Poison
43,Vulpix,30,Arbok,30,43,299,438,139,Poison,Fire
14,Caterpie,612,Sandile,612,14,195,292,97,Ground,Bug
23,Pidgeot,2,Ivysaur,23,2,479,405,74,Normal,Grass
762,Dragalge,104,Onix,104,762,494,385,-109,Rock,Poison
386,Shuppet,559,Pignite,559,386,295,418,123,Fire,Ghost
230,Mega Scizor,120,Rhyhorn,230,120,600,345,255,Bug,Ground
670,Lampent,174,Croconaw,174,670,370,405,35,Water,Ghost
788,Gourgeist Super Size,586,Gigalith,788,586,494,515,-21,Ghost,Rock
216,Misdreavus,420,Latios,420,216,435,600,165,Dragon,Ghost
432,Deoxys Speed Forme,484,Skuntank,432,484,600,479,121,Psychic,Poison
397,Glalie,306,Gardevoir,306,397,480,518,38,Psychic,Ice
226,Snubbull,126,Horsea,126,226,300,295,-5,Water,Fairy
457,Bastiodon,601,Sewaddle,601,457,495,310,-185,Bug,Rock
369,Seviper,63,0,63,369,458,455,-3,Fighting,Poison
388,Mega Banette,123,Tangela,388,123,555,435,120,Ghost,Grass
21,Pidgey,518,Electivire,518,21,251,540,289,Electric,Normal
656,Alomomola,382,Feebas,656,382,470,200,270,Water,Water
217,Unown,250,Kingdra,250,217,336,540,204,Water,Psychic
707,Reshiram,179,Noctowl,707,179,680,442,238,Dragon,Normal
702,Virizion,456,Shieldon,702,456,580,350,230,Grass,Rock
240,Piloswine,557,Serperior,557,240,450,528,78,Grass,Ice
62,Mankey,154,Aerodactyl,154,62,305,515,210,Rock,Fighting
84,Ponyta,77,Weepinbell,84,77,410,390,20,Fire,Grass
622,Scrafty,741,Skiddo,622,741,488,350,138,Dark,Grass
158,Zapdos,565,Watchog,158,565,580,420,160,Electric,Normal
158,Zapdos,651,Escavalier,651,158,580,495,-85,Bug,Electric
168,Bayleef,654,Frillish,654,168,405,335,-70,Water,Grass
527,Gallade,237,Slugma,527,237,518,250,268,Psychic,Fire
38,Nidoran♂,296,Ludicolo,296,38,273,480,207,Water,Poison
211,Quagsire,17,Weedle,211,17,430,195,235,Water,Bug
251,Phanpy,220,Pineco,251,220,330,290,40,Ground,Bug
625,Cofagrigus,280,Mega Blaziken,280,625,483,630,147,Fire,Ghost
113,Cubone,599,Throh,599,113,320,465,145,Fighting,Ground
53,Parasect,330,Mega Mawile,330,53,405,480,75,Steel,Bug
778,Klefki,501,Hippowdon,778,501,470,525,-55,Steel,Ground
134,Jynx,234,Sneasel,234,134,455,430,-25,Dark,Ice
172,Typhlosion,777,Goodra,172,777,534,600,-66,Fire,Dragon
15,Metapod,253,Porygon2,253,15,205,515,310,Normal,Bug
108,Kingler,577,Munna,108,577,475,292,183,Water,Psychic
614,Krookodile,352,Wailord,614,352,519,500,19,Ground,Water
2,Ivysaur,597,Palpitoad,597,2,405,384,-21,Water,Grass
143,Lapras,459,Wormadam Plant Cloak,143,459,535,424,111,Water,Bug
626,Tirtouga,304,Ralts,626,304,355,198,157,Water,Psychic
316,Ninjask,141,Gyarados,316,141,456,540,-84,Bug,Water
328,Mega Sableye,625,Cofagrigus,625,328,480,483,3,Ghost,Dark
282,Marshtomp,535,Frost Rotom,535,282,405,520,115,Electric,Water
674,Haxorus,172,Typhlosion,172,674,540,534,-6,Fire,Dragon
29,Ekans,113,Cubone,29,113,288,320,-32,Poison,Ground
182,Spinarak,391,Tropius,391,182,250,460,210,Grass,Bug
752,Aegislash Shield Forme,357,Spoink,357,752,520,330,-190,Psychic,Steel
174,Croconaw,621,Scraggy,174,621,405,348,57,Water,Dark
391,Tropius,102,Gengar,102,391,460,500,40,Ghost,Grass
721,Chesnaught,420,Latios,420,721,530,600,70,Dragon,Grass
239,Swinub,191,Togetic,191,239,250,405,155,Fairy,Ice
123,Tangela,729,Diggersby,729,123,435,423,-12,Normal,Grass
642,Ducklett,9,Mega Charizard Y,9,642,305,634,329,Fire,Water
65,Arcanine,174,Croconaw,65,174,555,405,150,Fire,Water
417,Registeel,708,Zekrom,708,417,580,680,100,Dragon,Steel
94,Seel,636,Gothita,636,94,325,290,-35,Psychic,Water
659,Ferroseed,769,Amaura,659,769,305,362,-57,Grass,Rock
784,Pumpkaboo Super Size,601,Sewaddle,601,784,335,310,-25,Bug,Ghost
113,Cubone,541,Dialga,541,113,320,680,360,Steel,Ground
706,Thundurus Therian Forme,418,Latias,418,706,580,600,20,Dragon,Electric
23,Pidgeot,635,Cinccino,635,23,479,470,-9,Normal,Normal
151,Omastar,126,Horsea,126,151,495,295,-200,Water,Rock
44,Ninetales,304,Ralts,44,304,505,198,307,Fire,Psychic
280,Mega Blaziken,494,Garchomp,494,280,630,600,-30,Dragon,Fire
323,Azurill,391,Tropius,391,323,190,460,270,Grass,Normal
299,Shiftry,324,Nosepass,299,324,480,375,105,Grass,Rock
182,Spinarak,126,Horsea,126,182,250,295,45,Water,Bug
780,Trevenant,80,Tentacruel,80,780,474,515,41,Water,Ghost
255,Smeargle,130,Staryu,130,255,250,340,90,Water,Normal
195,Flaaffy,711,Kyurem,711,195,365,660,295,Dragon,Electric
725,Froakie,729,Diggersby,729,725,314,423,109,Normal,Water
794,Yveltal,295,Lombre,794,295,680,340,340,Dark,Water
486,Bronzong,683,Druddigon,683,486,500,485,-15,Dragon,Steel
416,Regice,465,Pachirisu,465,416,580,405,-175,Electric,Ice
175,Feraligatr,68,Poliwrath,175,68,530,510,20,Water,Water
678,Shelmet,318,Whismur,318,678,305,240,-65,Normal,Bug
76,Bellsprout,451,Luxray,451,76,300,523,223,Electric,Grass
728,Bunnelby,276,Mega Sceptile,276,728,237,630,393,Grass,Normal
624,Yamask,562,Dewott,562,624,303,413,110,Water,Ghost
111,Exeggcute,193,Xatu,193,111,325,470,145,Psychic,Grass
216,Misdreavus,128,Goldeen,216,128,435,320,115,Ghost,Water
153,Kabutops,394,Mega Absol,394,153,495,565,70,Dark,Rock
291,Beautifly,656,Alomomola,656,291,395,470,75,Water,Bug
639,Solosis,609,Petilil,609,639,290,280,-10,Grass,Psychic
705,Thundurus Incarnate Forme,738,Flabébé,705,738,580,303,277,Electric,Fairy
219,Girafarig,269,Mega Tyranitar,269,219,455,700,245,Rock,Normal
534,Wash Rotom,40,Nidoking,534,40,520,505,15,Electric,Poison
290,Silcoon,192,Natu,192,290,205,320,115,Psychic,Bug
546,Giratina Origin Forme,179,Noctowl,179,546,680,442,-238,Normal,Ghost
497,Riolu,416,Regice,497,416,285,580,-295,Fighting,Ice
480,Glameow,427,Mega Rayquaza,427,480,310,780,470,Dragon,Normal
521,Yanmega,636,Gothita,521,636,515,290,225,Bug,Psychic
109,Voltorb,389,Duskull,109,389,330,295,35,Electric,Ghost
76,Bellsprout,214,Murkrow,214,76,300,405,105,Dark,Grass
242,Remoraid,584,Roggenrola,242,584,300,280,20,Water,Rock
106,Hypno,31,Pikachu,31,106,483,320,-163,Electric,Psychic
358,Grumpig,86,Slowpoke,358,86,470,315,155,Psychic,Water
152,Kabuto,162,Dragonite,162,152,355,600,245,Dragon,Rock
714,Keldeo Ordinary Forme,206,Aipom,714,206,580,360,220,Water,Normal
404,Gorebyss,508,Lumineon,508,404,485,460,-25,Water,Water
223,Gligar,696,Zweilous,223,696,430,420,10,Ground,Dark
385,Kecleon,55,Venomoth,55,385,440,450,10,Bug,Normal
54,Venonat,626,Tirtouga,54,626,305,355,-50,Bug,Water
370,Lunatone,522,Leafeon,522,370,440,525,85,Grass,Rock
434,Grotle,487,Bonsly,434,487,405,290,115,Grass,Rock
450,Luxio,607,Cottonee,607,450,363,280,-83,Grass,Electric
505,Toxicroak,289,Wurmple,505,289,490,195,295,Poison,Bug
610,Lilligant,725,Froakie,610,725,480,314,166,Grass,Water
55,Venomoth,91,Farfetch'd,55,91,450,352,98,Bug,Normal
536,Fan Rotom,664,Tynamo,536,664,520,275,245,Electric,Electric
784,Pumpkaboo Super Size,743,Pancham,784,743,335,348,-13,Ghost,Fighting
485,Bronzor,614,Krookodile,614,485,300,519,219,Ground,Steel
221,Forretress,266,Larvitar,266,221,465,300,-165,Rock,Bug
540,Azelf,498,Lucario,540,498,580,525,55,Psychic,Fighting
474,Drifblim,286,Mightyena,474,286,498,420,78,Ghost,Dark
15,Metapod,311,Breloom,311,15,205,460,255,Grass,Bug
635,Cinccino,231,Shuckle,635,231,470,505,-35,Normal,Bug
712,Kyurem Black Kyurem,422,Kyogre,712,422,700,670,30,Dragon,Water
177,Furret,24,Mega Pidgeot,24,177,415,579,164,Normal,Normal
494,Garchomp,428,Jirachi,494,428,600,600,0,Dragon,Steel
504,Croagunk,97,Muk,97,504,300,500,200,Poison,Poison
648,Sawsbuck,798,Hoopa Confined,648,798,475,600,-125,Normal,Psychic
767,Tyrunt,789,Bergmite,767,789,362,304,58,Rock,Ice
291,Beautifly,367,Mega Altaria,367,291,395,590,195,Dragon,Bug
658,Galvantula,266,Larvitar,266,658,472,300,-172,Rock,Bug
564,Patrat,343,Volbeat,343,564,255,400,145,Bug,Normal
688,Bouffalant,627,Carracosta,688,627,490,495,-5,Normal,Water
243,Octillery,51,Vileplume,51,243,480,490,10,Grass,Water
2,Ivysaur,560,Emboar,560,2,405,528,123,Fire,Grass
447,Kricketot,176,Sentret,447,176,194,215,-21,Bug,Normal
357,Spoink,429,Deoxys Normal Forme,429,357,330,600,270,Psychic,Psychic
581,Unfezant,279,Blaziken,581,279,488,530,-42,Normal,Fire
515,Lickilicky,87,Slowbro,515,87,515,490,25,Normal,Water
147,Jolteon,278,Combusken,147,278,525,405,120,Electric,Fire
375,Crawdaunt,677,Cryogonal,677,375,468,485,17,Ice,Water
162,Dragonite,524,Gliscor,524,162,600,510,-90,Ground,Dragon
197,Mega Ampharos,333,Aggron,333,197,610,530,-80,Steel,Electric
738,Flabébé,498,Lucario,498,738,303,525,222,Fighting,Fairy
160,Dratini,199,Marill,160,199,300,250,50,Dragon,Water
642,Ducklett,564,Patrat,642,564,305,255,50,Water,Normal
122,Chansey,570,Liepard,570,122,450,446,-4,Dark,Normal
501,Hippowdon,370,Lunatone,370,501,525,440,-85,Rock,Ground
83,Golem,412,Metang,412,83,495,420,-75,Steel,Rock
292,Cascoon,122,Chansey,292,122,205,450,-245,Bug,Normal
654,Frillish,459,Wormadam Plant Cloak,654,459,335,424,-89,Water,Bug
453,Roserade,305,Kirlia,453,305,515,278,237,Grass,Psychic
171,Quilava,258,Smoochum,171,258,405,305,100,Fire,Ice
31,Pikachu,547,Cresselia,31,547,320,600,-280,Electric,Psychic
321,Makuhita,453,Roserade,453,321,237,515,278,Grass,Fighting
58,Meowth,134,Jynx,134,58,290,455,165,Ice,Normal
535,Frost Rotom,158,Zapdos,158,535,520,580,60,Electric,Electric
207,Sunkern,50,Gloom,50,207,180,395,215,Grass,Grass
443,Staravia,623,Sigilyph,623,443,340,490,150,Psychic,Normal
165,Mega Mewtwo Y,688,Bouffalant,165,688,780,490,290,Psychic,Normal
564,Patrat,791,Noibat,791,564,255,245,-10,Flying,Normal
605,Whirlipede,716,Meloetta Aria Forme,716,605,360,600,240,Normal,Bug
534,Wash Rotom,268,Tyranitar,534,268,520,600,-80,Electric,Rock
454,Cranidos,87,Slowbro,454,87,350,490,-140,Rock,Water
283,Swampert,305,Kirlia,283,305,535,278,257,Water,Psychic
784,Pumpkaboo Super Size,246,Skarmory,246,784,335,465,130,Steel,Ghost
737,Pyroar,730,Fletchling,737,730,507,278,229,Fire,Normal
767,Tyrunt,171,Quilava,171,767,362,405,43,Fire,Rock
681,Mienfoo,484,Skuntank,484,681,350,479,129,Poison,Fighting
677,Cryogonal,739,Floette,677,739,485,371,114,Ice,Fairy
290,Silcoon,601,Sewaddle,601,290,205,310,105,Bug,Bug
658,Galvantula,82,Graveler,82,658,472,390,-82,Rock,Bug
661,Klink,283,Swampert,283,661,300,535,235,Water,Steel
778,Klefki,619,Dwebble,778,619,470,325,145,Steel,Bug
155,Mega Aerodactyl,378,Lileep,155,378,615,355,260,Rock,Rock
703,Tornadus Incarnate Forme,619,Dwebble,703,619,580,325,255,Flying,Bug
488,Mime Jr.,687,Bisharp,687,488,310,490,180,Dark,Psychic
27,Spearow,325,Skitty,27,325,262,260,2,Normal,Normal
681,Mienfoo,646,Vanilluxe,646,681,350,535,185,Ice,Fighting
701,Terrakion,137,Pinsir,701,137,580,500,80,Rock,Bug
143,Lapras,42,Clefable,42,143,535,483,-52,Fairy,Water
218,Wobbuffet,238,Magcargo,218,238,405,410,-5,Psychic,Fire
314,Slaking,673,Fraxure,314,673,670,410,260,Normal,Dragon
271,Ho-oh,229,Scizor,271,229,680,500,180,Fire,Bug
193,Xatu,210,Wooper,193,210,470,210,260,Psychic,Water
303,Pelipper,261,Miltank,261,303,430,490,60,Normal,Water
246,Skarmory,592,Mega Audino,246,592,465,545,-80,Steel,Normal
570,Liepard,24,Mega Pidgeot,24,570,446,579,133,Normal,Dark
463,Combee,4,Mega Venusaur,4,463,244,625,381,Grass,Bug
335,Meditite,743,Pancham,335,743,280,348,-68,Fighting,Fighting
405,Relicanth,232,Heracross,232,405,485,500,15,Bug,Water
349,Sharpedo,659,Ferroseed,349,659,460,305,155,Water,Grass
71,Alakazam,16,Butterfree,71,16,500,395,105,Psychic,Bug
800,Volcanion,369,Seviper,800,369,600,458,142,Fire,Poison
312,Slakoth,478,Mismagius,478,312,280,495,215,Ghost,Normal
62,Mankey,470,Shellos,62,470,305,325,-20,Fighting,Water
760,Barbaracle,150,Omanyte,760,150,500,355,145,Rock,Rock
323,Azurill,9,Mega Charizard Y,9,323,190,634,444,Fire,Normal
792,Noivern,126,Horsea,792,126,535,295,240,Flying,Water
779,Phantump,636,Gothita,636,779,309,290,-19,Psychic,Ghost
203,Hoppip,672,Axew,672,203,250,320,70,Dragon,Grass
630,Trubbish,552,Shaymin Sky Forme,552,630,329,600,271,Grass,Poison
568,Stoutland,462,Mothim,568,462,500,424,76,Normal,Bug
319,Loudred,475,Buneary,475,319,360,350,-10,Normal,Normal
107,Krabby,773,Dedenne,773,107,325,431,106,Electric,Water
424,Groudon,92,Doduo,424,92,670,310,360,Ground,Normal
421,Mega Latios,58,Meowth,421,58,700,290,410,Dragon,Normal
148,Flareon,615,Darumaka,148,615,525,315,210,Fire,Fire
239,Swinub,338,Electrike,338,239,250,295,45,Electric,Ice
125,Mega Kangaskhan,600,Sawk,125,600,590,465,125,Normal,Fighting
265,Suicune,784,Pumpkaboo Super Size,265,784,580,335,245,Water,Ghost
517,Tangrowth,397,Glalie,397,517,535,480,-55,Ice,Grass
672,Axew,768,Tyrantrum,768,672,320,521,201,Rock,Dragon
621,Scraggy,453,Roserade,453,621,348,515,167,Grass,Dark
568,Stoutland,726,Frogadier,726,568,500,405,-95,Water,Normal
119,Weezing,505,Toxicroak,505,119,490,490,0,Poison,Poison
358,Grumpig,707,Reshiram,707,358,470,680,210,Dragon,Psychic
542,Palkia,516,Rhyperior,542,516,680,535,145,Water,Ground
87,Slowbro,356,Torkoal,87,356,490,470,20,Water,Fire
742,Gogoat,150,Omanyte,742,150,531,355,176,Grass,Rock
397,Glalie,311,Breloom,397,311,480,460,20,Ice,Grass
517,Tangrowth,680,Stunfisk,517,680,535,471,64,Grass,Ground
228,Qwilfish,43,Vulpix,228,43,430,299,131,Water,Fire
581,Unfezant,98,Shellder,581,98,488,305,183,Normal,Water
289,Wurmple,549,Manaphy,549,289,195,600,405,Water,Bug
402,Clamperl,59,Persian,59,402,345,440,95,Normal,Water
722,Fennekin,746,Espurr,746,722,307,355,48,Psychic,Fire
20,Mega Beedrill,668,Beheeyem,20,668,495,485,10,Bug,Psychic
288,Linoone,540,Azelf,540,288,420,580,160,Psychic,Normal
455,Rampardos,688,Bouffalant,455,688,495,490,5,Rock,Normal
242,Remoraid,739,Floette,242,739,300,371,-71,Water,Fairy
349,Sharpedo,207,Sunkern,349,207,460,180,280,Water,Grass
694,Durant,136,Magmar,694,136,484,495,-11,Bug,Fire
88,Mega Slowbro,526,Porygon-Z,526,88,590,535,-55,Normal,Water
543,Heatran,682,Mienshao,682,543,600,510,-90,Fighting,Fire
768,Tyrantrum,663,Klinklang,663,768,521,520,-1,Steel,Rock
291,Beautifly,242,Remoraid,242,291,395,300,-95,Water,Bug
577,Munna,745,Furfrou,745,577,292,472,180,Normal,Psychic
378,Lileep,28,Fearow,28,378,355,442,87,Normal,Rock
51,Vileplume,623,Sigilyph,623,51,490,490,0,Psychic,Grass
666,Eelektross,102,Gengar,102,666,515,500,-15,Ghost,Electric
622,Scrafty,29,Ekans,622,29,488,288,200,Dark,Poison
221,Forretress,366,Altaria,366,221,465,490,25,Dragon,Bug
444,Staraptor,62,Mankey,444,62,485,305,180,Normal,Fighting
577,Munna,742,Gogoat,742,577,292,531,239,Grass,Psychic
638,Gothitelle,423,Primal Kyogre,423,638,490,770,280,Water,Psychic
69,Abra,508,Lumineon,508,69,310,460,150,Water,Psychic
297,Seedot,29,Ekans,29,297,220,288,68,Poison,Grass
565,Watchog,311,Breloom,565,311,420,460,-40,Normal,Grass
324,Nosepass,416,Regice,416,324,375,580,205,Ice,Rock
764,Clawitzer,503,Drapion,503,764,500,500,0,Poison,Water
505,Toxicroak,328,Mega Sableye,328,505,490,480,-10,Dark,Poison
590,Excadrill,256,Tyrogue,590,256,508,210,298,Ground,Fighting
214,Murkrow,766,Heliolisk,766,214,405,481,76,Electric,Dark
720,Quilladin,642,Ducklett,720,642,405,305,100,Grass,Water
430,DeoxysAttack Forme,148,Flareon,430,148,600,525,75,Psychic,Fire
81,Geodude,267,Pupitar,267,81,300,410,110,Rock,Rock
442,Starly,560,Emboar,560,442,245,528,283,Fire,Normal
710,Landorus Therian Forme,202,Politoed,710,202,600,500,100,Ground,Water
113,Cubone,18,Kakuna,18,113,320,205,-115,Bug,Ground
627,Carracosta,613,Krokorok,613,627,495,351,-144,Ground,Water
396,Snorunt,390,Dusclops,396,390,300,455,-155,Ice,Ghost
36,Nidorina,445,Bidoof,36,445,365,250,115,Poison,Normal
785,Gourgeist Average Size,386,Shuppet,785,386,494,295,199,Ghost,Ghost
31,Pikachu,6,Charmeleon,31,6,320,405,-85,Electric,Fire
457,Bastiodon,337,Mega Medicham,337,457,495,510,15,Fighting,Rock
457,Bastiodon,54,Venonat,54,457,495,305,-190,Bug,Rock
754,Aromatisse,29,Ekans,29,754,462,288,-174,Poison,Fairy
435,Torterra,503,Drapion,503,435,525,500,-25,Poison,Grass
760,Barbaracle,273,Treecko,273,760,500,310,-190,Grass,Rock
368,Zangoose,253,Porygon2,368,253,458,515,-57,Normal,Normal
709,Landorus Incarnate Forme,507,Finneon,709,507,600,330,270,Ground,Water
131,Starmie,343,Volbeat,131,343,520,400,120,Water,Bug
432,Deoxys Speed Forme,70,Kadabra,432,70,600,400,200,Psychic,Psychic
437,Monferno,229,Scizor,437,229,405,500,-95,Fire,Bug
20,Mega Beedrill,623,Sigilyph,20,623,495,490,5,Bug,Psychic
336,Medicham,434,Grotle,336,434,410,405,5,Fighting,Grass
457,Bastiodon,77,Weepinbell,77,457,495,390,-105,Grass,Rock
703,Tornadus Incarnate Forme,250,Kingdra,703,250,580,540,40,Flying,Water
346,Gulpin,474,Drifblim,474,346,302,498,196,Ghost,Poison
570,Liepard,135,Electabuzz,570,135,446,490,-44,Dark,Electric
186,Lanturn,544,Regigigas,544,186,460,670,210,Normal,Water
108,Kingler,99,Cloyster,108,99,475,525,-50,Water,Water
377,Claydol,522,Leafeon,522,377,500,525,25,Grass,Ground
512,Mega Abomasnow,557,Serperior,557,512,594,528,-66,Grass,Grass
440,Prinplup,588,Swoobat,588,440,405,425,20,Psychic,Water
24,Mega Pidgeot,799,Hoopa Unbound,24,799,579,680,-101,Normal,Psychic
759,Binacle,490,Chatot,490,759,306,411,105,Normal,Rock
756,Slurpuff,727,Greninja,727,756,480,530,50,Water,Fairy
383,Milotic,509,Mantyke,383,509,540,345,195,Water,Water
257,Hitmontop,447,Kricketot,257,447,455,194,261,Fighting,Bug
402,Clamperl,50,Gloom,50,402,345,395,50,Grass,Water
330,Mega Mawile,665,Eelektrik,330,665,480,405,75,Steel,Electric
418,Latias,416,Regice,418,416,600,580,20,Dragon,Ice
131,Starmie,221,Forretress,131,221,520,465,55,Water,Bug
523,Glaceon,418,Latias,418,523,525,600,75,Dragon,Ice
367,Mega Altaria,256,Tyrogue,367,256,590,210,380,Dragon,Fighting
533,Heat Rotom,660,Ferrothorn,533,660,520,489,31,Electric,Grass
163,Mewtwo,524,Gliscor,163,524,680,510,170,Psychic,Ground
557,Serperior,13,Mega Blastoise,557,13,528,630,-102,Grass,Water
161,Dragonair,34,Sandslash,161,34,420,450,-30,Dragon,Ground
334,Mega Aggron,339,Manectric,339,334,630,475,-155,Electric,Steel
