First_pokemon,Second_pokemon,Winner,FirstWins,FType1,FType2,SType1,SType2,DifHP,DifAttack,DifDefense,DifSpAttack,DifSpDefense,DifSpeed,DifTotal
230,745,745,0,Bug,Steel,Normal,NA,-5,70,80,0,10,-27,128
82,81,82,1,Rock,Ground,Rock,Ground,15,15,15,15,15,15,90
207,445,445,0,Grass,NA,Normal,NA,-29,-15,-10,-5,-10,-1,-70
763,498,498,0,Water,NA,Fighting,Steel,-20,-57,-8,-57,-7,-46,-195
342,73,342,1,Electric,NA,Fighting,NA,-10,-40,0,40,50,60,100
478,431,478,1,Ghost,NA,Psychic,NA,10,-10,-100,35,-55,15,-105
646,211,646,1,Ice,NA,Water,Ground,-24,10,0,45,30,44,105
669,542,542,0,Ghost,Fire,Water,Dragon,-40,-90,-45,-85,-65,-80,-405
759,157,157,0,Rock,Water,Ice,Flying,-48,-33,-33,-56,-69,-35,-274
648,368,648,1,Normal,Grass,Normal,NA,7,-15,10,0,10,5,17
455,315,455,1,Rock,NA,Bug,Ground,66,120,-30,35,20,18,229
709,548,709,1,Ground,Flying,Water,NA,9,45,10,35,0,21,120
742,749,749,0,Grass,NA,Steel,Ghost,78,20,-38,62,44,40,206
354,270,270,0,Fire,Ground,Psychic,Flying,-36,10,-60,15,-79,-70,-220
15,330,330,0,Bug,NA,Steel,Fairy,0,-85,-70,-30,-70,-20,-275
79,642,79,1,Water,Poison,Water,Flying,-22,-4,-15,6,50,15,30
610,603,603,0,Grass,NA,Bug,Grass,-5,-43,-5,40,-5,-2,-20
481,115,481,1,Normal,NA,Fighting,NA,21,-38,11,29,-51,25,-3
354,540,540,0,Fire,Ground,Psychic,NA,-5,-25,0,-20,5,-75,-120
142,240,142,1,Water,Dark,Ice,Ground,-5,55,29,10,70,31,190
281,148,148,0,Water,NA,Fire,NA,-15,-60,-10,-45,-60,-25,-215
446,515,446,1,Normal,Water,Normal,NA,-31,0,-35,-25,-35,21,-105
684,311,684,1,Ground,Ghost,Grass,Fighting,-1,-56,-30,-25,-10,-35,-157
54,522,522,0,Bug,Poison,Grass,NA,-5,-55,-80,-20,-10,-50,-220
485,663,663,0,Steel,Psychic,Steel,NA,-3,-76,-29,-46,1,-67,-220
428,447,428,1,Steel,Psychic,Bug,NA,63,75,59,75,59,75,406
287,289,287,1,Normal,NA,Bug,NA,-7,-15,6,10,11,40,45
18,275,275,0,Bug,Poison,Grass,NA,-25,-60,-15,-80,-60,-85,-325
71,158,71,1,Psychic,NA,Electric,Flying,-35,-40,-40,10,5,20,-80
186,708,708,0,Water,Electric,Dragon,Electric,25,-92,-62,-44,-24,-23,-220
513,353,513,1,Dark,Ice,Fire,Ground,10,60,25,-20,40,90,205
551,296,551,1,Grass,NA,Water,Grass,20,30,30,10,0,30,120
524,558,524,1,Ground,Flying,Fire,NA,10,32,80,0,30,50,202
778,165,165,0,Steel,Fairy,Psychic,NA,-49,-70,21,-114,-33,-65,-310
148,310,148,1,Fire,NA,Grass,NA,5,90,0,55,50,30,230
431,291,431,1,Psychic,NA,Bug,Flying,-10,0,110,-30,110,25,205
606,249,249,0,Bug,Poison,Dark,Fire,-15,10,-1,-85,-21,-3,-115
51,211,51,1,Grass,Poison,Water,Ground,-20,-5,0,45,25,15,60
108,416,108,1,Water,NA,Ice,NA,-25,80,15,-50,-150,25,-105
262,416,262,1,Normal,NA,Ice,NA,175,-40,-90,-25,-65,5,-40
356,401,401,0,Fire,NA,Ice,Water,-40,5,50,-10,-20,-45,-60
770,310,770,1,Rock,Ice,Grass,NA,63,37,12,59,32,23,226
237,629,629,0,Fire,NA,Rock,Flying,-35,-100,-25,-42,-25,-90,-317
143,653,143,1,Water,Ice,Grass,Poison,16,0,10,0,15,30,71
214,79,214,1,Dark,Flying,Water,Poison,20,45,7,35,-58,21,70
148,564,148,1,Fire,NA,Normal,NA,20,75,21,60,71,23,270
588,121,121,0,Psychic,Flying,Ground,Rock,-38,-73,-65,32,10,74,-60
576,109,576,1,Water,NA,Electric,NA,35,68,13,43,8,1,168
25,511,25,1,Normal,NA,Grass,Ice,-60,-36,-40,-67,-50,12,-241
622,175,175,0,Dark,Fighting,Water,NA,-20,-15,15,-34,32,-20,-42
615,146,146,0,Fire,NA,Water,NA,-60,25,-15,-95,-50,-15,-210
221,192,221,1,Bug,Steel,Psychic,Flying,35,40,95,-10,15,-30,145
94,217,217,0,Water,NA,Psychic,NA,17,-27,7,-27,22,-3,-11
629,352,629,1,Rock,Flying,Water,NA,-95,50,20,22,20,50,67
646,551,551,0,Ice,NA,Grass,NA,-29,-5,-15,10,-5,-21,-65
37,173,37,1,Poison,Ground,Water,NA,40,27,23,31,37,33,191
210,744,744,0,Water,Ground,Fighting,Dark,-40,-79,-33,-44,-46,-43,-285
656,559,656,1,Water,NA,Fire,Fighting,75,-18,25,-30,-10,10,52
575,755,575,1,Water,NA,Fairy,NA,-12,5,-18,-6,-9,15,-25
243,702,702,0,Water,NA,Grass,Fighting,-16,15,3,15,-54,-63,-100
130,110,110,0,Water,NA,Electric,NA,-30,-5,-15,-10,-25,-55,-140
454,63,63,0,Rock,NA,Fighting,NA,2,20,-20,-30,-40,-37,-105
334,199,334,1,Steel,NA,Water,Fairy,0,120,180,40,30,10,380
189,550,550,0,Normal,Fairy,Dark,NA,20,-60,-75,-95,-70,-110,-390
533,258,533,1,Electric,Fire,Ice,Psychic,5,35,92,20,42,21,215
413,294,413,1,Steel,Psychic,Water,Grass,40,105,100,55,40,40,380
296,363,296,1,Water,Grass,Grass,NA,30,-15,30,5,60,35,145
216,157,157,0,Ghost,NA,Ice,Flying,-30,-25,-40,-10,-40,0,-145
375,497,497,0,Water,Dark,Fighting,NA,23,50,45,55,15,-5,183
393,340,340,0,Dark,NA,Electric,NA,-5,55,-20,-60,-20,-60,-110
733,536,536,0,Bug,NA,Electric,Flying,-12,-30,-67,-78,-82,-51,-320
349,689,349,1,Water,Dark,Normal,Flying,0,37,-10,58,-10,35,110
518,158,158,0,Electric,NA,Electric,Flying,-15,33,-18,-30,-5,-5,-40
633,181,633,1,Dark,NA,Bug,Flying,5,70,10,65,-50,20,120
98,364,364,0,Water,NA,Grass,Dark,-40,-50,40,-70,-35,-15,-170
789,247,247,0,Ice,NA,Dark,Fire,10,9,55,-48,-15,-37,-26
188,194,194,0,Fairy,NA,Electric,NA,-5,-15,-12,-20,10,-20,-62
347,280,280,0,Poison,NA,Fire,Fighting,20,-87,3,-57,3,-45,-163
336,112,336,1,Fighting,Psychic,Grass,Psychic,-35,-35,-10,-65,10,25,-110
677,341,677,1,Ice,NA,Electric,NA,10,0,-10,10,60,10,80
209,559,209,1,Bug,Flying,Fire,Fighting,-25,-28,-10,5,-10,40,-28
14,49,14,1,Bug,NA,Grass,Poison,0,-20,-20,-55,-45,15,-125
777,770,777,1,Dragon,NA,Rock,Ice,-33,23,-2,11,58,22,79
506,192,192,0,Grass,NA,Psychic,Flying,34,50,27,20,27,-24,134
17,386,17,1,Bug,Poison,Ghost,NA,-4,-40,-5,-43,-13,5,-100
207,480,480,0,Grass,NA,Normal,NA,-19,-25,-12,-12,-7,-55,-130
598,265,265,0,Water,Ground,Water,NA,5,20,-40,-5,-40,-11,-71
697,32,32,0,Dark,Dragon,Electric,NA,32,15,35,35,10,-12,115
188,727,727,0,Fairy,NA,Water,Dark,-22,-70,-39,-58,-16,-107,-312
89,370,370,0,Electric,Steel,Rock,Psychic,-45,-20,5,0,-30,-25,-115
21,124,124,0,Normal,Flying,Normal,NA,-65,-50,-40,-5,-45,-34,-239
81,594,594,0,Rock,Ground,Fighting,NA,-45,-25,15,-10,-20,-20,-105
280,503,280,1,Fire,Fighting,Poison,Dark,10,70,-30,70,5,5,130
410,600,410,1,Dragon,Flying,Fighting,NA,20,20,55,90,15,35,235
705,708,705,1,Electric,Flying,Dragon,Electric,-21,-35,-50,5,-20,21,-100
768,369,768,1,Rock,Dragon,Poison,NA,9,21,59,-31,-1,6,63
681,35,681,1,Fighting,NA,Poison,NA,-10,38,-2,15,10,24,75
426,500,426,1,Dragon,Flying,Ground,NA,37,78,12,112,48,63,350
70,275,275,0,Psychic,NA,Grass,NA,-30,-50,-35,15,-15,-15,-130
258,338,338,0,Ice,Psychic,Electric,NA,5,-15,-25,20,25,0,10
191,418,191,1,Fairy,Flying,Dragon,Psychic,-25,-40,-5,-30,-25,-70,-195
359,696,359,1,Normal,NA,Dark,Dragon,-12,-25,-10,-5,-10,2,-60
203,770,770,0,Grass,Flying,Rock,Ice,-88,-42,-32,-64,-37,-8,-271
383,223,223,0,Water,NA,Ground,Flying,30,-15,-26,65,60,-4,110
425,147,425,1,Ground,Fire,Electric,NA,35,115,100,40,-5,-40,245
665,633,633,0,Electric,NA,Dark,NA,5,-20,10,-45,10,-65,-105
301,64,301,1,Normal,Flying,Fire,NA,5,15,15,-20,0,65,80
772,487,772,1,Fighting,Flying,Rock,NA,28,12,-20,64,18,108,210
612,621,612,1,Ground,Dark,Dark,Fighting,0,-3,-35,0,-35,17,-56
143,243,143,1,Water,Ice,Water,NA,55,-20,5,-20,20,15,55
595,523,523,0,Fighting,NA,Ice,NA,40,80,-15,-75,-30,-20,-20
654,241,654,1,Water,Ghost,Water,Rock,0,-15,-35,0,0,5,-45
178,99,99,0,Normal,Flying,Water,Ice,10,-65,-150,-49,11,-20,-263
407,39,39,0,Dragon,NA,Poison,NA,-16,3,3,-15,-25,-15,-65
103,175,103,1,Ghost,Poison,Water,NA,-25,-40,-20,91,12,52,70
223,18,223,1,Ground,Flying,Bug,Poison,20,50,55,10,40,50,225
724,599,724,1,Fire,Psychic,Fighting,NA,-45,-31,-13,84,15,59,69
681,571,681,1,Fighting,NA,Grass,NA,-5,32,2,2,2,1,34
353,117,353,1,Fire,Ground,Normal,NA,-30,5,-35,5,-30,5,-80
314,97,314,1,Normal,NA,Poison,NA,45,55,25,30,-35,50,170
187,270,270,0,Electric,NA,Psychic,Flying,-86,-50,-115,-55,-119,-50,-475
779,473,473,0,Ghost,Grass,Ghost,Flying,-47,20,14,-10,16,-32,-39
206,275,275,0,Normal,NA,Grass,NA,-15,-15,-10,-65,-30,-35,-170
595,337,337,0,Fighting,NA,Fighting,Psychic,45,40,10,-25,-20,-55,-5
355,573,355,1,Fire,Ground,Fire,NA,20,67,52,92,57,-44,244
603,441,603,1,Bug,Grass,Water,Steel,-9,17,-8,-41,-21,32,-30
637,561,637,1,Psychic,NA,Water,NA,5,-10,25,12,40,10,82
750,17,750,1,Steel,Ghost,Bug,Poison,19,75,120,25,29,-15,253
537,767,537,1,Electric,Grass,Rock,Dragon,-8,-24,30,60,62,38,158
222,533,533,0,Normal,NA,Electric,Fire,50,5,-37,-40,-42,-41,-105
722,309,309,0,Fire,NA,Bug,Flying,-30,-15,-22,-18,-22,0,-107
130,561,130,1,Water,NA,Water,NA,-25,-10,10,7,10,40,32
738,643,643,0,Fairy,NA,Water,Flying,-31,-49,-24,-26,16,-56,-170
604,460,460,0,Bug,Poison,Bug,Ground,-30,-34,-46,-29,-46,21,-164
658,178,658,1,Bug,Electric,Normal,Flying,10,47,30,61,4,58,210
482,302,302,0,Psychic,NA,Water,Flying,5,0,20,10,20,-40,15
318,247,247,0,Normal,NA,Dark,Fire,19,-9,-7,-29,-27,-37,-90
471,771,771,0,Water,Ground,Fairy,NA,16,18,3,-18,-48,-21,-50
304,417,417,0,Psychic,Fairy,Steel,NA,-52,-50,-125,-30,-115,-10,-382
246,408,246,1,Steel,Flying,Dragon,NA,0,-15,40,-20,20,20,45
268,313,313,0,Rock,Dark,Normal,NA,20,54,30,40,45,-29,160
3,608,608,0,Grass,Poison,Grass,Fairy,20,15,-2,23,25,-36,45
111,256,111,1,Grass,Psychic,Fighting,NA,25,5,45,25,10,5,115
44,539,44,1,Fire,NA,Psychic,NA,-7,-29,-30,-24,-5,20,-75
790,583,583,0,Ice,NA,Electric,NA,20,17,121,-36,-17,-88,17
457,50,50,0,Rock,Steel,Grass,Poison,0,-13,98,-38,63,-10,100
32,284,32,1,Electric,NA,Water,Ground,-40,-60,-55,-5,-30,40,-150
519,109,109,0,Fire,NA,Electric,NA,35,65,17,70,40,-17,210
561,455,455,0,Water,NA,Rock,NA,-42,-110,-15,-2,-5,-13,-187
677,430,430,0,Ice,NA,Psychic,NA,20,-130,10,-85,115,-45,-115
267,113,267,1,Rock,Ground,Ground,NA,20,34,-25,25,20,16,90
559,703,703,0,Fire,Fighting,Flying,NA,11,-22,-15,-55,-25,-56,-162
638,216,216,0,Psychic,NA,Ghost,NA,10,-5,35,10,25,-20,55
625,607,607,0,Ghost,NA,Grass,Fairy,18,23,85,58,55,-36,203
334,799,799,0,Steel,NA,Psychic,Dark,-10,-20,170,-110,-50,-30,-50
222,474,474,0,Normal,NA,Ghost,Flying,-50,-10,26,-25,11,-35,-83
777,352,777,1,Dragon,NA,Water,NA,-80,10,25,20,105,20,100
777,704,704,0,Dragon,NA,Flying,NA,11,0,-10,0,60,-41,20
440,313,313,0,Water,NA,Normal,NA,-16,-14,-12,26,21,-40,-35
610,417,610,1,Grass,NA,Steel,NA,-10,-15,-75,35,-75,40,-100
15,131,131,0,Bug,NA,Water,Psychic,-10,-55,-30,-75,-60,-85,-315
7,329,7,1,Fire,Flying,Steel,Fairy,28,-1,-7,54,30,50,154
228,620,228,1,Water,Poison,Bug,Rock,-5,0,-50,-10,-20,40,-45
797,375,797,1,Rock,Fairy,Water,Dark,-13,40,25,70,55,55,232
343,634,343,1,Bug,NA,Normal,NA,10,23,15,7,35,10,100
728,606,606,0,Normal,NA,Bug,Poison,-22,-64,-51,-23,-33,-55,-248
294,340,340,0,Water,Grass,Electric,NA,-30,-45,-50,-95,-30,-105,-355
262,468,262,1,Normal,NA,Grass,NA,210,-25,-35,13,82,20,265
546,493,546,1,Ghost,Dragon,Dragon,Ground,82,30,35,70,45,8,270
789,712,712,0,Ice,NA,Dragon,Ice,-70,-101,-15,-88,-55,-67,-396
707,459,707,1,Dragon,Fire,Bug,Grass,40,61,15,71,15,54,256
440,800,800,0,Water,NA,Fire,Water,-16,-44,-52,-49,-14,-20,-195
154,664,154,1,Rock,Flying,Electric,NA,45,50,25,15,35,70,240
541,697,697,0,Steel,Dragon,Dark,Dragon,8,15,30,25,10,-8,80
570,162,570,1,Dark,NA,Dragon,Flying,-27,-46,-45,-12,-50,26,-154
572,138,138,0,Grass,NA,Bug,Flying,10,-57,-57,33,-27,-4,-102
149,589,589,0,Normal,NA,Ground,NA,5,-25,30,55,30,-28,67
573,98,573,1,Fire,NA,Water,NA,20,-12,-52,8,23,24,11
497,149,497,1,Fighting,NA,Normal,NA,-25,10,-30,-50,-35,20,-110
319,480,480,0,Normal,NA,Normal,NA,35,16,1,29,6,-37,50
348,172,172,0,Water,Dark,Fire,NA,-33,6,-58,-44,-65,-35,-229
357,411,357,1,Psychic,NA,Steel,Psychic,20,-30,-45,35,20,30,30
657,616,616,0,Bug,Electric,Fire,NA,-55,-93,-5,27,-5,-30,-161
714,633,714,1,Water,Fighting,Dark,NA,31,-33,30,9,30,3,70
67,272,272,0,Water,NA,Psychic,Grass,-35,-35,-35,-50,-50,-10,-215
383,396,383,1,Water,NA,Ice,NA,45,10,29,50,75,31,240
731,406,406,0,Fire,Flying,Water,NA,19,43,0,16,-13,-13,52
30,208,30,1,Poison,NA,Grass,NA,-15,10,14,-40,-6,50,13
305,226,305,1,Psychic,Fairy,Fairy,NA,-22,-45,-15,25,15,20,-22
228,30,228,1,Water,Poison,Poison,NA,5,10,6,-10,-24,5,-8
281,513,513,0,Water,NA,Dark,Ice,-20,-50,-15,5,-35,-85,-200
550,532,532,0,Dark,NA,Electric,Ghost,20,40,13,40,13,34,160
489,234,234,0,Normal,NA,Dark,Ice,45,-90,-50,-20,-10,-85,-210
725,380,380,0,Water,NA,Rock,Bug,-4,-39,-10,22,-6,-4,-41
174,276,276,0,Water,NA,Grass,Dragon,-5,-30,5,-86,-22,-87,-225
557,758,557,1,Grass,NA,Dark,Psychic,-11,-17,7,7,20,40,46
442,58,58,0,Normal,Flying,Normal,NA,0,10,-5,-10,-10,-30,-45
430,130,430,1,Psychic,NA,Water,NA,20,135,-35,110,-35,65,260
724,182,724,1,Fire,Psychic,Bug,Poison,35,9,32,74,60,74,284
128,593,128,1,Water,NA,Fighting,NA,-30,-13,5,10,15,28,15
371,415,371,1,Rock,Psychic,Rock,NA,-10,-5,-115,5,-35,20,-140
181,460,181,1,Bug,Flying,Bug,Ground,-5,-44,-55,-4,25,49,-34
175,462,175,1,Water,NA,Bug,Flying,15,11,50,-15,33,12,106
339,686,339,1,Electric,NA,Dark,Steel,25,-10,-10,65,20,45,135
179,702,702,0,Normal,Flying,Grass,Fighting,9,-40,-22,-14,-33,-38,-138
216,300,300,0,Ghost,NA,Normal,Flying,20,5,30,55,55,0,165
358,650,358,1,Psychic,NA,Bug,NA,30,-30,20,50,65,20,155
428,330,428,1,Steel,Psychic,Steel,Fairy,50,-5,-25,45,5,50,120
719,668,668,0,Grass,NA,Psychic,NA,-19,-14,-10,-77,-50,-2,-172
460,580,580,0,Bug,Ground,Normal,Flying,-2,2,43,9,43,-29,66
759,85,85,0,Rock,Water,Fire,NA,-23,-48,-3,-41,-24,-55,-194
676,519,519,0,Ice,NA,Fire,NA,20,15,13,-55,-15,-33,-55
725,39,725,1,Water,NA,Poison,NA,-20,-16,-17,7,-11,6,-51
191,279,279,0,Fairy,Flying,Fire,Fighting,-25,-80,15,-30,35,-40,-125
474,302,302,0,Ghost,Flying,Water,Flying,110,50,14,35,24,-5,228
150,749,150,1,Rock,Water,Steel,Ghost,-10,-40,0,55,18,7,30
671,630,671,1,Ghost,Fire,Poison,NA,10,5,28,105,28,15,191
131,74,131,1,Water,Psychic,Fighting,NA,-20,-25,15,50,25,70,115
785,544,544,0,Ghost,Grass,Normal,NA,-45,-70,12,-22,-35,-16,-176
411,447,411,1,Steel,Psychic,Bug,NA,3,30,39,10,19,5,106
658,337,658,1,Bug,Electric,Fighting,Psychic,10,-23,-25,17,-25,8,-38
602,503,503,0,Bug,Grass,Poison,Dark,-15,-27,-20,-10,5,-53,-120
275,663,275,1,Grass,NA,Steel,NA,10,-15,-50,35,0,30,10
745,495,745,1,Normal,NA,Dragon,Ground,-33,-90,-55,-55,-5,10,-228
131,611,131,1,Water,Psychic,Water,NA,-10,-17,20,20,30,17,60
694,512,694,1,Bug,Steel,Grass,Ice,-32,-23,7,-84,-57,79,-110
535,201,535,1,Electric,Ice,Rock,NA,-20,-35,-8,75,42,56,110
494,582,494,1,Dragon,Ground,Electric,NA,63,70,63,30,53,26,305
664,316,316,0,Electric,NA,Bug,Flying,-26,-35,-5,-5,-10,-100,-181
426,619,426,1,Dragon,Flying,Bug,Rock,55,85,5,115,55,40,355
705,528,705,1,Electric,Flying,Psychic,Fighting,11,-50,-25,60,-35,1,-38
177,245,177,1,Normal,NA,Water,Flying,20,36,-6,-35,-85,20,-50
368,494,494,0,Normal,NA,Dragon,Ground,-35,-15,-35,-20,-25,-12,-142
148,423,423,0,Fire,NA,Water,NA,-35,-20,-30,-85,-50,-25,-245
623,799,623,1,Psychic,Flying,Psychic,Dark,-8,-102,20,-67,-50,17,-190
557,572,557,1,Grass,NA,Grass,NA,0,-23,32,-23,32,12,30
250,157,157,0,Water,Dragon,Ice,Flying,-15,10,-5,0,-30,0,-40
222,154,154,0,Normal,NA,Rock,Flying,20,-35,5,5,-10,-85,-100
657,415,657,1,Bug,Electric,Rock,NA,-30,-53,-150,7,-50,15,-261
158,539,158,1,Electric,Flying,Psychic,NA,10,-15,-20,20,-15,20,0
114,768,768,0,Ground,NA,Rock,Dragon,-22,-41,-9,-19,21,-26,-96
627,178,627,1,Water,Rock,Normal,Flying,14,78,103,47,9,-18,233
699,750,750,0,Bug,Fire,Steel,Ghost,26,-50,-85,90,56,65,102
219,313,313,0,Normal,Psychic,Normal,NA,-10,0,-15,35,10,-5,15
486,425,425,0,Steel,Psychic,Ground,Fire,-33,-91,-44,-71,26,-57,-270
96,604,96,1,Poison,NA,Bug,Poison,50,35,-9,10,11,-32,65
422,54,422,1,Water,NA,Bug,Poison,40,45,40,110,85,45,365
438,425,438,1,Fire,Fighting,Ground,Fire,-24,-76,-89,-46,-19,18,-236
209,296,209,1,Bug,Flying,Water,Grass,-15,-5,-25,-15,-55,25,-90
249,586,586,0,Dark,Fire,Rock,NA,-10,-45,-40,80,10,90,85
739,426,739,1,Fairy,NA,Dragon,Flying,-51,-105,-43,-75,8,-43,-309
448,177,177,0,Bug,NA,Normal,NA,-8,9,-13,10,-4,-25,-31
646,252,646,1,Ice,NA,Ground,NA,-19,-25,-35,50,35,29,35
596,359,596,1,Water,NA,Normal,NA,-10,-10,-20,-10,-20,4,-66
256,520,520,0,Fighting,NA,Fairy,Flying,-50,-15,-60,-85,-80,-45,-335
280,168,280,1,Fire,Fighting,Grass,NA,20,98,0,67,0,40,225
678,314,314,0,Bug,NA,Normal,NA,-100,-120,-15,-55,0,-75,-365
521,352,521,1,Bug,Flying,Water,NA,-84,-14,41,26,11,35,15
595,209,209,0,Fighting,NA,Bug,Flying,40,75,50,-20,20,-50,115
457,207,207,0,Rock,Steel,Grass,NA,30,22,138,17,108,0,315
512,729,512,1,Grass,Ice,Normal,Ground,5,76,28,82,28,-48,171
765,641,641,0,Electric,Normal,Psychic,NA,-66,-27,-42,-64,-42,40,-201
615,210,615,1,Fire,NA,Water,Ground,15,45,0,-10,20,35,105
74,600,600,0,Fighting,NA,Fighting,NA,5,-25,-5,20,-15,-40,-60
477,84,477,1,Normal,Fighting,Fire,NA,15,51,39,-11,31,45,170
727,411,727,1,Water,Dark,Steel,Psychic,32,40,-13,68,11,92,230
398,601,398,1,Ice,NA,Bug,Grass,35,67,10,80,20,58,270
368,109,109,0,Normal,NA,Electric,NA,33,85,10,5,5,-10,128
753,532,532,0,Fairy,NA,Electric,Ghost,28,2,-17,-32,-12,-68,-99
582,347,582,1,Electric,NA,Poison,NA,-55,-13,-51,-23,-51,21,-172
237,506,506,0,Fire,NA,Grass,NA,-34,-60,-32,-20,-32,-26,-204
710,458,710,1,Ground,Flying,Bug,NA,49,116,45,76,35,55,376
124,317,317,0,Normal,NA,Bug,Ghost,104,5,35,10,50,50,254
105,587,587,0,Psychic,NA,Psychic,Flying,5,3,2,-12,47,-30,15
155,610,155,1,Rock,Flying,Grass,NA,10,75,10,-40,20,60,135
643,770,643,1,Water,Flying,Rock,Ice,-48,10,-9,-12,-29,40,-48
200,773,773,0,Water,Fairy,Electric,Fairy,33,-8,23,-21,13,-51,-11
593,788,788,0,Fighting,NA,Ghost,Grass,-10,-20,-67,-33,-40,-19,-189
592,73,592,1,Normal,Fairy,Fighting,NA,33,-20,76,45,91,15,240
359,207,359,1,Normal,NA,Grass,NA,30,30,30,30,30,30,180
158,212,212,0,Electric,Flying,Psychic,NA,25,25,25,-5,-5,-10,55
297,374,374,0,Grass,NA,Water,NA,-3,-40,-15,-20,-5,-5,-88
769,52,769,1,Rock,Ice,Bug,Grass,42,-11,-5,22,8,21,77
343,712,712,0,Bug,NA,Dragon,Ice,-60,-97,-45,-73,-15,-10,-300
501,2,2,0,Ground,NA,Grass,Poison,48,50,55,-12,-8,-13,120
348,65,65,0,Water,Dark,Fire,NA,-45,-20,-60,-35,-60,-30,-250
601,240,240,0,Bug,Grass,Ice,Ground,-55,-47,-10,-20,0,-8,-140
232,572,572,0,Bug,Fighting,Grass,NA,5,27,12,-58,32,-16,2
18,272,272,0,Bug,Poison,Psychic,Grass,-55,-75,-50,-75,-75,-65,-395
500,770,770,0,Ground,NA,Rock,Ice,-55,-5,6,-61,-50,-26,-191
614,771,614,1,Ground,Dark,Fairy,NA,0,52,15,-45,-60,32,-6
105,522,522,0,Psychic,NA,Grass,NA,-5,-62,-85,-17,25,-53,-197
798,509,798,1,Psychic,Ghost,Water,Flying,35,90,10,90,10,20,255
775,660,775,1,Dragon,NA,Grass,Steel,-29,-44,-96,1,-41,20,-189
584,14,584,1,Rock,NA,Bug,NA,10,45,50,5,5,-30,85
793,585,793,1,Fairy,NA,Rock,NA,56,26,-10,81,58,79,290
466,257,466,1,Water,NA,Fighting,NA,5,-30,-60,25,-80,15,-125
679,648,679,1,Bug,NA,Normal,Grass,0,-30,-30,40,-10,50,20
645,473,473,0,Ice,NA,Ghost,Flying,-39,15,31,20,31,-11,47
673,242,673,1,Dragon,NA,Water,NA,31,52,35,-25,15,2,110
753,570,570,0,Fairy,NA,Dark,NA,14,-36,10,-25,15,-83,-105
122,10,122,1,Normal,NA,Water,NA,206,-43,-60,-15,41,7,136
237,493,493,0,Fire,NA,Dragon,Ground,-28,-50,-25,20,-15,-62,-160
310,280,280,0,Grass,NA,Fire,Fighting,-20,-120,-20,-90,-20,-65,-335
319,514,514,0,Normal,NA,Electric,Steel,14,1,-72,-59,-47,-12,-175
658,291,658,1,Bug,Electric,Bug,Flying,10,7,10,-3,10,43,77
258,250,250,0,Ice,Psychic,Water,Dragon,-30,-65,-80,-10,-30,-20,-235
799,347,799,1,Psychic,Dark,Poison,NA,-20,87,-23,97,47,25,213
726,233,726,1,Water,NA,Bug,Fighting,-26,-122,-63,43,-49,22,-195
111,366,366,0,Grass,Psychic,Dragon,Flying,-15,-30,-10,-10,-60,-40,-165
53,13,13,0,Bug,Grass,Water,NA,-19,-8,-40,-75,-35,-48,-225
50,16,16,0,Grass,Poison,Bug,Flying,0,20,20,-5,-5,-30,0
515,30,30,0,Normal,NA,Poison,NA,50,0,26,15,16,-30,77
578,77,77,0,Psychic,NA,Grass,Poison,51,-35,35,22,50,-26,97
408,101,101,0,Dragon,NA,Ghost,Poison,20,45,55,-55,-5,-45,15
678,375,375,0,Bug,NA,Water,Dark,-13,-80,0,-50,10,-30,-163
189,178,178,0,Normal,Fairy,Normal,Flying,30,0,-15,4,-36,-35,-52
254,247,254,1,Normal,NA,Dark,Fire,28,35,32,5,15,20,135
353,583,583,0,Fire,Ground,Electric,NA,-15,-40,-23,-15,-18,-81,-192
700,775,700,1,Steel,Fighting,Dragon,NA,46,40,94,35,-3,68,280
742,276,276,0,Grass,NA,Grass,Dragon,53,-10,-13,-48,-4,-77,-99
415,656,656,0,Rock,NA,Water,NA,-85,25,120,10,55,-15,110
736,701,701,0,Fire,Normal,Rock,Fighting,-29,-79,-32,1,-36,-36,-211
637,423,423,0,Psychic,NA,Water,NA,-40,-105,-20,-105,-75,-35,-380
276,214,276,1,Grass,Dragon,Dark,Flying,10,25,33,60,43,54,225
355,785,785,0,Fire,Ground,Ghost,Grass,5,30,-22,87,30,-64,66
292,141,141,0,Bug,NA,Water,Flying,-45,-90,-24,-35,-75,-66,-335
192,561,192,1,Psychic,Flying,Water,NA,-15,-5,0,7,0,25,12
651,268,268,0,Bug,Steel,Rock,Dark,-30,1,-5,-35,5,-41,-105
303,167,303,1,Water,Flying,Grass,NA,15,1,35,36,5,20,112
265,724,724,0,Water,NA,Fire,Psychic,25,6,43,-24,15,-19,46
93,360,93,1,Normal,Flying,Ground,NA,15,10,25,15,15,90,170
316,700,316,1,Bug,Flying,Steel,Fighting,-30,0,-84,-40,-22,52,-124
497,98,497,1,Fighting,NA,Water,NA,10,5,-60,-10,15,20,-20
282,341,341,0,Water,Ground,Electric,NA,10,35,30,-25,-5,-45,0
206,38,206,1,Normal,NA,Poison,NA,9,13,15,0,15,35,87
216,602,216,1,Ghost,NA,Bug,Grass,5,-3,-30,35,5,43,55
383,227,383,1,Water,NA,Fairy,NA,5,-60,4,40,65,36,90
252,277,252,1,Ground,NA,Fire,NA,45,60,80,-10,10,5,190
119,470,119,1,Poison,NA,Water,NA,-11,42,72,28,8,26,165
